image_id,x,y,width,height,english_text,hindi_text,bengali_text,malayalam_text,odia_text
529,465,185,112,224,a black music stand,एक काला संगीत स्टैंड,একটি কালো সঙ্গীত স্ট্যান্ড,ഒരു കറുത്ത സംഗീത സ്റ്റാൻഡ്,ଏକ କଳା ସଂଗୀତ ଷ୍ଟାଣ୍ଡ |
2316543,401,116,94,132,chairs and tables on the side of the court,कोर्ट की तरफ कुर्सियां ​​और टेबल,কোর্টের পাশে চেয়ার এবং টেবিল,കോർട്ടിന്റെ വശത്ത് കസേരകളും മേശകളും,କୋର୍ଟର ପାର୍ଶ୍ୱରେ ଚେୟାର ଏବଂ ଟେବୁଲ |
2370205,168,150,32,27,Baseball travelling fast in the air,हवा में तेजी से यात्रा कर रहा बेसबॉल,বেসবল দ্রুত বাতাসে ভ্রমণ করে,ബേസ്ബോൾ വായുവിൽ വേഗത്തിൽ സഞ്ചരിക്കുന്നു,ବେସବଲ୍ ଆକାଶରେ ଦ୍ରୁତ ଗତିରେ ଯାତ୍ରା କରେ |
2349183,241,210,21,54,fast food soda cups,फास्ट फूड सोडा कप,ফাস্ট ফুড সোডা কাপ,ഫാസ്റ്റ് ഫുഡ് സോഡ കപ്പുകൾ,ଫାଷ୍ଟଫୁଡ୍ ସୋଡା କପ୍ |
2365942,28,150,95,134,An old wooden stand shade,एक पुराना लकड़ी का स्टैंड शेड,একটি পুরানো কাঠের স্ট্যান্ড শেড,ഒരു പഴയ തടി സ്റ്റാൻഡ് ഷേഡ്,ଏକ ପୁରୁଣା କାଠ ଷ୍ଟାଣ୍ଡ ଛାଇ |
2410979,296,197,19,10,red on players sleeve,खिलाड़ियों की आस्तीन पर लाल,খেলোয়াড়দের হাতা উপর লাল,കളിക്കാരുടെ സ്ലീവിൽ ചുവപ്പ്,ଖେଳାଳୀଙ୍କ ହାତରେ ଲାଲ୍ |
2370994,261,380,108,117,a stand next to the sink,सिंक के बगल में एक स्टैंड,বেসিন এর পাশে একটি স্ট্যান্ড,സിങ്കിനടുത്തുള്ള ഒരു തട്ട്,ସିଙ୍କ ପାଖରେ ଏକ ଷ୍ଟାଣ୍ଡ |
2339794,247,38,30,39,second hand on clock,घड़ी पर दूसरा हाथ,ঘড়ির উপর সেকেন্ডের কাঁটা,ക്ലോക്കിലെ മിനിറ്റ് സൂചി,ଘଣ୍ଟା ଉପରେ ଦ୍ୱିତୀୟ ହାତ |
2380619,68,64,422,268,four men on court,कोर्ट पर चार आदमी,কোর্টে চার জন,മൈതാനത്തു നാലുപേര്,କୋର୍ଟରେ ଚାରିଜଣ ବ୍ୟକ୍ତି |
2338395,366,2,113,367,a block wall behind the man,आदमी के पीछे एक ब्लॉक दीवार,লোকটির পিছনে একটি ব্লক প্রাচীর,മനുഷ്യന്റെ പുറകിൽ ഒരു മതിൽ,ସେହି ବ୍ୟକ୍ତିଙ୍କ ପଛରେ ଏକ ବ୍ଲକ କାନ୍ଥ |
2415211,283,203,91,105,cross walk at intersection,चौराहे पर पैदल चलना,চৌরাস্তা ক্রস ওয়াক,കവലയിൽ സീബ്ര ക്രോസ്സ് വര,ଛକ ଠାରେ କ୍ରସ୍ ଚାଲିବା |
2395626,0,0,496,330,large tennis court,बड़े टेनिस कोर्ट,বড় টেনিস কোর্ট,വലിയ ടെന്നീസ് കോർട്ട്,ବଡ଼ ଟେନିସ୍ କୋର୍ଟ |
2346510,123,144,142,187,Child sitting cross-legged on the floor,बच्चा फर्श पर क्रॉस-लेग किया हुआ बैठा था,বাচ্ছাটি মেঝেতে পা ভাঁজ করে বসে আছে,കുട്ടി തറയിൽ ചമ്രം പടഞ്ഞിരിക്കുന്നു,ଚଟାଣରେ କ୍ରସ୍ ଗୋଡରେ ବସିଥିବା ପିଲା |
2401240,348,4,66,124,Man standing on a tennis court,एक टेनिस कोर्ट पर खड़ा आदमी,টেনিস কোর্টে দাঁড়িয়ে মানুষ,ഒരു ടെന്നീസ് കോർട്ടിൽ നിൽക്കുന്ന മനുഷ്യൻ,ଟେନିସ୍ କୋର୍ଟରେ ଠିଆ ହୋଇଥିବା ବ୍ୟକ୍ତି |
2327138,366,335,105,17,yellow time date stamp,पीले समय की तारीख मोहर,হলুদ সময় তারিখ স্ট্যাম্প,മഞ്ഞ സമയ തീയതി സ്റ്റാമ്പ്,ହଳଦିଆ ସମୟ ତାରିଖ ଷ୍ଟାମ୍ପ୍ |
2318157,225,285,40,72,Turnstyle entrance to court,कोर्ट में टर्नस्टाइल प्रवेश,কোর্টে টার্নস্টাইল প্রবেশ,കളിസ്ഥലത്തേക്കുള്ള പ്രവേശന കവാടം,କୋର୍ଟରେ ଟର୍ନଷ୍ଟାଇଲ୍ ପ୍ରବେଶ
2401621,29,35,227,431,horse running fast with cowboy on the back,पीठ पर चरवाहे के साथ तेजी से दौड़ता हुआ घोड़ा,পেছনে কাউবয় সঙ্গে দ্রুত ঘোড়া,കുതിര സവാരിക്കാരനുമായി കുതിര വേഗത്തിൽ ഓടുന്നു,ଘୋଡା ପଛରେ ଗୋବୋ ସହିତ ଦ୍ରୁତ ଗତିରେ ଚାଲୁଛି |
2390020,333,208,15,115,blue umbrella pole held fast by sand,नीली छतरी वाला खंभा रेत से भरा हुआ,নীল ছাতা মেরুটি বালি দ্বারা ধরে রাখা,നീല കുടയുടെ ദണ്ഡ് മണലിൽ നിൽക്കുന്നു,ନୀଳ ଛତା ପୋଲ ବାଲି ଦ୍ୱାରା ଦୃଢ ଭାବରେ ଧରିଥିଲା ​​|
2358860,0,8,185,132,blue wood life guard stand,नीली लकड़ी जीवन रक्षक स्टैंड,নীল কাঠের লাইফ গার্ড স্ট্যান্ড,നീല വുഡ് ലൈഫ് ഗാർഡ് സ്റ്റാൻഡ്,ନୀଳ କାଠ ଜୀବନ ଗାର୍ଡ ଷ୍ଟାଣ୍ଡ |
2354924,277,211,18,24,gloves are in the players back pocket,दस्ताने खिलाड़ियों की जेब में हैं,গ্লাভস প্লেয়ারদের পিছনে পকেটে রয়েছে,കയ്യുറകൾ കളിക്കാരുടെ പിന്നിലെ പോക്കറ്റിൽ ആണ്,ଗ୍ଲୋଭସ୍ ପ୍ଲେୟାର୍ ବ୍ୟାକ୍ ପକେଟରେ ଅଛି |
2360952,32,7,460,29,seats in the stand,स्टैंड में सीटें,স্ট্যান্ডে আসন,സ്റ്റാൻഡിലെ സീറ്റുകൾ,ଷ୍ଟାଣ୍ଡରେ ସିଟ୍ |
2347206,259,209,75,73,the players glove is black,खिलाड़ियों का दस्ताना काला है,খেলোয়াড়দের গ্লোভ কালো,കളിക്കാരുടെ കയ്യുറ കറുത്തതാണ്,ଖେଳାଳୀ ଗ୍ଲୋଭ୍ କଳା ଅଟେ |
2376639,113,122,112,46,a brown horse with an english saddle,एक अंग्रेजी काठी के साथ एक भूरे रंग का घोड़ा,একটি ইংরেজী জিনযুক্ত একটি বাদামী ঘোড়া,ഒരു തവിട്ടുനിറത്തിലുള്ള കുതിരയും കുതിരച്ചേണയും,ଏକ ଇଂରାଜୀ ସାଦର ସହିତ ଏକ ବାଦାମୀ ଘୋଡା |
2363896,88,186,42,69,The canvas sits on the stand,कैनवास स्टैंड पर है,ক্যানভাস স্ট্যান্ডে বসে,ക്യാൻവാസ് സ്റ്റാൻഡിൽ ഇരിക്കുന്നു,କାନଭାସ୍ ଷ୍ଟାଣ୍ଡରେ ବସିଥାଏ |
1223,181,124,107,121,a camera on a stand,एक स्टैंड पर एक कैमरा,একটি স্ট্যান্ডে একটি ক্যামেরা,സ്റ്റാൻഡിലിരിക്കുന്ന ക്യാമറ,ଏକ ଷ୍ଟାଣ୍ଡରେ ଏକ କ୍ୟାମେରା |
2411149,356,160,142,75,net of the tennis court,टेनिस कोर्ट का जाल,টেনিস কোর্ট নেট,ടെന്നീസ് കോർട്ടിലെ വല,ଟେନିସ୍ କୋର୍ଟର ଜାଲ୍ |
2370945,130,120,95,117,man sitting in fruit stand,फल स्टैंड में बैठा आदमी,মানুষ ফলের স্ট্যান্ডে বসে,ഫ്രൂട്ട് സ്റ്റാൻഡിൽ ഇരിക്കുന്ന മനുഷ്യൻ,ଫଳ ଷ୍ଟାଣ୍ଡରେ ବସିଥିବା ବ୍ୟକ୍ତି |
2352599,54,91,53,61,grill press,ग्रिल प्रेस,গ্রিল প্রেস,ഗ്രിൽ പ്രസ്സ്,ଗ୍ରିଲ୍ ପ୍ରେସ୍ |
2326776,189,40,31,78,cross on tower steeple,टॉवर स्टीपल पर क्रॉस,টাওয়ার স্টেপল উপর ক্রস,ടവർ സ്റ്റീപ്പിൾ കുരിശ്,ଟାୱାର ଷ୍ଟିପଲ୍ ଉପରେ କ୍ରସ୍ |
2324514,83,147,27,39,ink stamp in the pencil box,पेंसिल बॉक्स में स्याही मोहर,পেন্সিল বাক্সে কালি স্ট্যাম্প,പെൻസിൽ ബോക്സിൽ മഷി സ്റ്റാമ്പ്,ପେନ୍ସିଲ୍ ବାକ୍ସରେ ଇଙ୍କି ଷ୍ଟାମ୍ପ୍ |
2319130,205,154,24,56,small table lamp on the night stand,नाइट स्टैंड पर छोटा टेबल लैंप,নাইট স্ট্যান্ডে ছোট টেবিল ল্যাম্প,ചെറിയ മേശയിൽ ചെറിയ മേശ വിളക്ക്,ନାଇଟ୍ ଷ୍ଟାଣ୍ଡରେ ଛୋଟ ଟେବୁଲ୍ ଲ୍ୟାମ୍ପ |
2360190,55,69,138,177,series of curved forms around body,शरीर के चारों ओर घुमावदार रूपों की श्रृंखला,শরীরের চারপাশে বাঁকা ফর্ম সিরিজ,ശരീരത്തിന് ചുറ്റുമുള്ള വളഞ്ഞ രൂപങ്ങളുടെ ശ്രേണി,ଶରୀରର ଚାରିପାଖରେ ବକ୍ର ରୂପଗୁଡ଼ିକର କ୍ରମ |
2351454,4,181,369,318,a clock on a wooden block,लकड़ी के ब्लॉक पर एक घड़ी,কাঠের ব্লকের একটি ঘড়ি,തടിക്കഷണത്തിലെ ഘടികാരം,ଏକ କାଠ ଖଣ୍ଡ ଉପରେ ଏକ ଘଣ୍ଟା |
2388644,316,275,32,20,edge of a stamp,मोहर की किनारों,একটি স্ট্যাম্প প্রান্ত,ഒരു സ്റ്റാമ്പിന്റെ അഗ്രം,ଏକ ଷ୍ଟାମ୍ପ୍ ର ଧାର
2381057,223,70,70,80,a man sitting cross legged in the grass,पार बैठे एक आदमी ने घास में पैर रखा,একটি লোক ঘাসে পা ভাঁজ করে বসেছে,പുല്ലിൽ ചമ്രം പടഞ്ഞിരിക്കുന്ന ആൾ,ଘାସରେ ଗୋଡ ଗୋଡରେ ବସିଥିବା ଜଣେ ବ୍ୟକ୍ତି |
